id;name;nationality;sex;dob;height;weight;sport;gold;silver;bronze
259253637;Laura Zeng;USA;female;10/14/99;1.61;43;gymnastics;0;0;0
792471719;Lauren Crandall;USA;female;3/17/85;1.61;57;hockey;0;0;0
695489909;Lauren Doyle;USA;female;2/23/91;1.68;68;rugby sevens;0;0;0
933903933;Lauren Fendrick;USA;female;3/20/82;1.88;75;volleyball;0;0;0
766991740;Lauren Hernandez;USA;female;06/09/2000;1.53;48;gymnastics;1;1;0
583498432;Lauren Kieffer;USA;female;06/06/1987;1.78;68;equestrian;0;0;0
169582119;Lauren Schmetterling;USA;female;08/03/1988;1.81;77;rowing;1;0;0
129629128;Lea Davison;USA;female;5/19/83;1.68;55;cycling;0;0;0
735079950;Leah Smith;USA;female;4/19/95;1.76;67;aquatics;1;0;1
785631417;Lee Kiefer;USA;female;6/15/94;1.63;48;fencing;0;0;0
736914222;Leonard Essau Korir;USA;male;12/10/1986;1.71;59;athletics;0;0;0
109119825;Lexi Thompson;USA;female;02/10/1995;1.81;72;golf;0;0;0
237908464;Lexi Weeks;USA;female;11/20/96;;;athletics;0;0;0
462590793;Lia Neal;USA;female;2/13/95;1.78;74;aquatics;0;1;0
461914120;Lilly King;USA;female;02/10/1997;1.76;70;aquatics;2;0;0
919045571;Lily Zhang;USA;female;6/16/96;1.66;58;table tennis;0;0;0
116706289;Lindsay Whalen;USA;female;05/09/1982;1.75;72;basketball;1;0;0
830406160;Lindsey Horan;USA;female;5/26/94;1.75;76;football;0;0;0
612340234;Logan Cunningham;USA;male;5/30/91;1.76;72;athletics;0;0;0
338570667;Logan Dooley;USA;male;9/26/87;1.75;58;gymnastics;0;0;0
23974217;Louisa Chafee;USA;female;9/24/91;1.66;56;sailing;0;0;0
554715039;Luca Cupido;USA;male;11/09/1995;1.88;95;aquatics;0;0;0
79045868;Lucas Kozeniesky;USA;male;5/31/95;1.81;79;shooting;0;0;0
61310516;Lucy Davis;USA;female;10/22/92;1.66;55;equestrian;0;1;0
365605339;Lydia Paterson;USA;female;10/17/96;1.63;69;shooting;0;0;0
69224048;Lynn Symansky;USA;female;3/19/83;1.71;56;equestrian;0;0;0
359535568;Mackenzie Brown;USA;female;3/14/95;1.77;74;archery;0;0;0
37020908;Madeline Dirado;USA;female;04/05/1993;1.76;64;aquatics;2;1;1
473250088;Madeline Musselman;USA;female;6/16/98;1.81;65;aquatics;1;0;0
996222405;Madison Hughes;USA;male;10/26/92;1.73;79;rugby sevens;0;0;0
527332545;Madison Keys;USA;female;2/17/95;1.78;68;tennis;0;0;0
376474889;Madison Kocian;USA;female;6/15/97;1.58;46;gymnastics;1;1;0
28493203;Maggie Hogan;USA;female;01/01/1979;1.71;61;canoe;0;0;0
610096820;Maggie Malone;USA;female;12/30/93;1.73;77;athletics;0;0;0
151348032;Maggie Steffens;USA;female;06/03/1993;1.73;74;aquatics;1;0;0
925805828;Maka Unufe;USA;male;9/28/91;1.88;92;rugby sevens;0;0;0
565676183;Makenzie Fischer;USA;female;3/29/97;1.86;74;aquatics;1;0;0
91778108;Mallory Pugh;USA;female;4/29/98;1.62;54;football;0;0;0
547395563;Mara Abbott;USA;female;11/14/85;1.63;52;cycling;0;0;0
687712206;Margaux Isaksen;USA;female;10/07/1991;1.78;60;modern pentathlon;0;0;0
766954463;Maria Michta-Coffey;USA;female;6/23/86;1.66;49;athletics;0;0;0
669462744;Mariel Zagunis;USA;female;03/03/1985;1.73;72;fencing;0;0;1
132988064;Marielle Hall;USA;female;1/28/92;1.61;50;athletics;0;0;0
31095617;Marion Lepert;USA;female;9/18/95;1.78;61;sailing;0;0;0
778874000;Mariya Koroleva;USA;female;04/10/1990;1.66;55;aquatics;0;0;0
913653914;Marti Malloy;USA;female;6/23/86;1.61;58;judo;0;0;0
742548457;Martin Iosefo;USA;male;1/13/90;1.87;95;rugby sevens;0;0;0
615165685;Marvin Bracy;USA;male;12/15/93;1.76;77;athletics;0;0;0
620850796;Mason Finley;USA;male;10/07/1990;2.04;157;athletics;0;0;0
153631965;Matt Kuchar;USA;male;6/21/78;1.94;86;golf;0;0;1
99590760;Matthew Anderson;USA;male;4/18/87;2.02;100;volleyball;0;0;1
925341714;Matthew Baranoski;USA;male;7/27/93;1.83;96;cycling;0;0;0
730877927;Matthew Centrowitz;USA;male;10/18/89;1.76;65;athletics;1;0;0
908655978;Matthew Emmons;USA;male;04/05/1981;1.76;83;shooting;0;0;0
874367808;Matthew Miller;USA;male;1/13/89;1.96;98;rowing;0;0;0
812967807;Maxwell Holt;USA;male;03/12/1987;2.05;90;volleyball;0;0;1
967402790;Maya Moore;USA;female;06/11/1989;1.83;79;basketball;1;0;0
409204459;McLain Ward;USA;male;10/17/75;1.76;70;equestrian;0;1;0
299427906;McQuin Baron;USA;male;10/27/95;2.06;104;aquatics;0;0;0
968097436;Mebrahtom Keflezighi;USA;male;05/05/1975;1.66;56;athletics;0;0;0
702444425;Megan Guarnier;USA;female;05/04/1985;1.63;54;cycling;0;0;0
248091988;Megan Kalmoe;USA;female;8/21/83;1.78;72;rowing;0;0;0
156676980;Megan Rapinoe;USA;female;07/05/1985;1.67;59;football;0;0;0
618204486;Meghan Klingenberg;USA;female;08/02/1988;1.58;56;football;0;0;0
26643473;Meghan Musnicki;USA;female;02/05/1983;1.83;73;rowing;1;0;0
626601674;Meghan O'Leary;USA;female;8/24/84;1.83;73;rowing;0;0;0
694013113;Melanie Margalis;USA;female;12/30/91;1.73;65;aquatics;1;0;0
357241098;Melissa Gonzalez;USA;female;1/24/89;1.61;58;hockey;0;0;0
92926686;Melissa Seidemann;USA;female;6/26/90;1.83;104;aquatics;1;0;0
571759273;Merrill Moses;USA;male;8/13/77;1.91;97;aquatics;0;0;0
759154793;Micah Christenson;USA;male;05/08/1993;1.98;88;volleyball;0;0;1
442019186;Michael Di Santo;USA;male;12/10/1989;1.86;90;rowing;0;0;0
359582375;Michael McPhail;USA;male;12/15/81;1.83;88;shooting;0;0;0
491565031;Michael Phelps;USA;male;6/30/85;1.94;90;aquatics;5;1;0
591796882;Michael Tinsley;USA;male;4/21/84;1.86;74;athletics;0;0;0
921968213;Michal Smolen;USA;male;9/13/93;1.81;70;canoe;0;0;0
970855976;Michelle Carter;USA;female;10/12/1985;1.76;136;athletics;1;0;0
801535491;Michelle Kasold;USA;female;5/26/87;1.61;53;hockey;0;0;0
190326446;Michelle Vittese;USA;female;12/06/1989;1.61;57;hockey;0;0;0
2710032;Mikaela Joslin Mayer;USA;female;07/04/1990;1.76;;boxing;0;0;0
281525534;Mike Hartfield;USA;male;3/29/90;1.91;77;athletics;0;0;0
302902046;Mike Hixon;USA;male;7/16/94;1.73;68;aquatics;0;1;0
716059894;Mike Rodgers;USA;male;4/24/85;1.76;80;athletics;0;0;0
689604423;Miles Chamley-Watson;USA;male;12/03/1989;1.94;79;fencing;0;0;1
589013959;Miranda Melville;USA;female;3/20/89;1.58;49;athletics;0;0;0
460301568;Missy Franklin;USA;female;05/10/1995;1.88;77;aquatics;1;0;0
942675571;Molly Hannis;USA;female;3/13/92;1.71;70;aquatics;0;0;0
509619259;Molly Huddle;USA;female;8/31/84;1.66;48;athletics;0;0;0
465263667;Monica Aksamit;USA;female;2/18/90;1.83;74;fencing;0;0;1
31059637;Monica Rokhman;USA;female;5/27/97;1.73;55;gymnastics;0;0;0
629625273;Morgan Brian;USA;female;2/26/93;1.7;56;football;0;0;0
933274052;Morgan Craft;USA;female;05/11/1993;1.61;63;shooting;0;0;0
350635188;Morghan Whitney King;USA;female;10/08/1985;1.53;48;weightlifting;0;0;0
177555215;Morolake Akinosun;USA;female;5/17/94;1.63;60;athletics;1;0;0
534931107;Murphy Troy;USA;male;5/31/89;2.02;99;volleyball;0;0;1
435983396;Nareg Guregian;USA;male;1/20/89;1.96;97;rowing;0;0;0
243599235;Natalie Mc Giffert;USA;female;3/14/97;1.61;43;gymnastics;0;0;0
306128745;Natasha Hastings;USA;female;7/23/86;1.73;68;athletics;1;0;0
378410191;Nate Ebner;USA;male;12/14/88;1.86;97;rugby sevens;0;0;0
776128059;Nathan Adrian;USA;male;12/07/1988;1.99;102;aquatics;2;0;2
874878988;Nathan Schrimsher;USA;male;5/22/92;1.88;78;modern pentathlon;0;0;0
294595887;Nia Ali;USA;female;10/23/88;1.68;64;athletics;0;1;0
832227468;Nicholas Delpopolo;USA;male;02/08/1989;1.73;77;judo;0;0;0
550972021;Nicholas Long;USA;male;10/06/1989;1.88;86;cycling;0;0;0
48265252;Nicholas Lucena;USA;male;9/22/79;1.86;83;volleyball;0;0;0
134647499;Nico Miguel Hernandez;USA;male;01/04/1996;1.66;;boxing;0;0;1
385843788;Nicole Ahsinger;USA;female;05/12/1998;1.63;58;gymnastics;0;0;0
959020954;Nzingha Prescod;USA;female;8/14/92;1.63;62;fencing;0;0;0
654242453;Olivia Smoliga;USA;female;10/12/1994;1.88;74;aquatics;1;0;0
548161228;Paige McPherson;USA;female;10/01/1990;1.73;65;taekwondo;0;0;0
722165425;Paige Railey;USA;female;5/15/87;1.73;66;sailing;0;0;0
938845959;Paige Selenski;USA;female;6/30/90;1.71;61;hockey;0;0;0
593995753;Paris Henken;USA;female;12/22/95;1.68;63;sailing;0;0;0
949167573;Patrick Reed;USA;male;08/05/1990;1.83;90;golf;0;0;0
209482391;Paul George;USA;male;05/02/1990;2.03;99;basketball;1;0;0
498755923;Paul Kipkemoi Chelimo;USA;male;10/27/90;1.8;57;athletics;0;1;0
990523633;Paula Lynn Obanana;USA;female;3/19/85;1.61;58;badminton;0;0;0
85634845;Pedro Pascual;USA;male;3/15/96;1.86;69;sailing;0;0;0
847560874;Perry Baker;USA;male;6/29/86;1.86;81;rugby sevens;0;0;0
805140825;Philip Dalhausser;USA;male;1/26/80;2.06;92;volleyball;0;0;0
595488187;Phillip Chew;USA;male;5/16/94;1.73;90;badminton;0;0;0
355129780;Phillip Dutton;USA;male;9/13/63;1.68;68;equestrian;0;0;1
221313812;Phyllis Francis;USA;female;05/04/1992;1.81;71;athletics;1;0;0
775207992;Race Imboden;USA;male;4/17/93;1.86;74;fencing;0;0;1
667595731;Rachael Adams;USA;female;06/03/1990;1.88;81;volleyball;0;0;1
728971691;Rachel Dawson;USA;female;08/02/1985;1.78;68;hockey;0;0;0
305014449;Rachel Fattal;USA;female;12/10/1993;1.73;65;aquatics;1;0;0
818043080;Rajeev Ram;USA;male;3/18/84;;;tennis;0;1;0
874212245;Raven Saunders;USA;female;5/15/96;1.66;108;athletics;0;0;0
153689574;Richelle Stephens;USA;female;7/22/96;1.68;65;rugby sevens;0;0;0
896354114;Rickie Fowler;USA;male;12/13/88;1.76;68;golf;0;0;0
664274714;Ricky Robertson;USA;male;9/19/90;1.81;74;athletics;0;0;0
955978928;Robby Andrews;USA;male;3/29/91;1.78;65;athletics;0;0;0
892281190;Robert Munn;USA;male;7/26/90;1.94;97;rowing;0;0;0
532564803;Robert Timothy David Smith;USA;male;1/30/87;1.83;127;wrestling;0;0;0
860901297;Robin Prendes;USA;male;12/13/88;1.86;72;rowing;0;0;0
644702031;Ronnie Ash;USA;male;07/02/1988;1.88;94;athletics;0;0;0
143605979;Rudy Winkler;USA;male;12/06/1994;1.88;108;athletics;0;0;0
532261640;Ruth Winder;USA;female;07/09/1993;1.63;57;cycling;0;0;0
907618760;Ryan Carlyle;USA;female;11/24/89;1.68;65;rugby sevens;0;0;0
613943202;Ryan Crouser;USA;male;12/18/92;2.01;124;athletics;1;0;0
788805861;Ryan Held;USA;male;6/27/95;;;aquatics;1;0;0
712200855;Ryan Lochte;USA;male;08/03/1984;1.88;88;aquatics;1;0;0
237391684;Ryan Murphy;USA;male;07/02/1995;1.91;90;aquatics;3;0;0
789125587;Sam Crouser;USA;male;12/31/91;1.99;104;athletics;0;0;0
660006484;Sam Dommer;USA;male;09/04/1991;1.88;91;rowing;0;0;0
898696395;Sam Dorman;USA;male;8/30/91;1.76;77;aquatics;0;1;0
835488067;Sam Kendricks;USA;male;09/07/1992;1.86;79;athletics;0;0;1
890674126;Samantha Mewis;USA;female;10/09/1992;1.83;74;football;0;0;0
261741263;Sami Hill;USA;female;06/08/1992;1.83;89;aquatics;1;0;0
619793183;Samuel Mikulak;USA;male;10/13/92;1.67;63;gymnastics;0;0;0
828892813;Samuel Ojserkis;USA;male;3/24/90;1.73;55;rowing;0;0;0
550264358;Sandi Morris;USA;female;07/08/1992;1.73;62;athletics;0;1;0
955540321;Sarah Elizabeth Robles;USA;female;08/01/1988;1.78;143;weightlifting;0;0;1
773163998;Sarah Hammer;USA;female;8/18/83;1.71;65;cycling;0;2;0
176016249;Sarah Scherer;USA;female;02/12/1991;1.71;62;shooting;0;0;0
360246098;Sarah True;USA;female;11/27/81;1.71;60;triathlon;0;0;0
780249197;Sattawat Pongnairat;USA;male;05/08/1990;1.81;70;badminton;0;0;0
78197579;Sean Furey;USA;male;8/31/82;1.88;90;athletics;0;0;0
462481375;Sean Ryan;USA;male;8/13/92;1.91;77;aquatics;0;0;0
450765459;Seimone Augustus;USA;female;4/30/84;1.83;74;basketball;1;0;0
379931177;Serena Williams;USA;female;9/26/81;1.78;72;tennis;0;0;0
13474372;Seth Weil;USA;male;03/09/1987;1.99;97;rowing;0;0;0
781173388;Shadrack Kipchirchir;USA;male;2/22/89;1.73;53;athletics;0;0;0
682806875;Shakur Stevenson;USA;male;6/28/97;1.73;;boxing;0;1;0
591949071;Shalane Flanagan;USA;female;07/08/1981;1.66;47;athletics;0;0;0
165793657;Shannon Rowbury;USA;female;9/19/84;1.66;52;athletics;0;0;0
586628246;Shelbi Vaughan;USA;female;8/24/94;1.83;127;athletics;0;0;0
362859708;Shelby Houlihan;USA;female;02/08/1993;1.61;53;athletics;0;0;0
80192943;Shelly Francis;USA;female;12/16/58;1.58;65;equestrian;0;0;0
770111957;Simone Biles;USA;female;3/14/97;1.45;47;gymnastics;4;0;1
973414226;Simone Manuel;USA;female;08/02/1996;1.78;72;aquatics;2;2;0
564349535;Sloane Stephens;USA;female;3/20/93;1.73;64;tennis;0;0;0
64239196;Stacy Lewis;USA;female;2/16/85;1.66;60;golf;0;0;0
760762237;Steele Johnson;USA;male;6/16/96;1.88;79;aquatics;0;1;0
254807434;Stefanie Fee;USA;female;03/11/1990;1.68;63;hockey;0;0;0
520458964;Steffen Peters;USA;male;9/18/64;1.73;68;equestrian;0;0;1
156864780;Stephen Kasprzyk;USA;male;2/14/82;2.01;103;rowing;0;0;0
641360615;Stephen Lambdin;USA;male;03/09/1988;1.88;108;taekwondo;0;0;0
600255721;Steve Johnson;USA;male;12/24/89;1.88;86;tennis;0;0;1
92940638;Steven Lopez;USA;male;11/09/1978;1.91;83;taekwondo;0;0;0
705154995;Stuart McNay;USA;male;08/01/1981;1.71;65;sailing;0;0;0
549566772;Sue Bird;USA;female;10/16/80;1.75;66;basketball;1;0;0
923873687;Sydney McLaughlin;USA;female;08/07/1999;1.76;59;athletics;0;0;0
445792938;Sylvia Fowles;USA;female;10/06/1985;1.98;90;basketball;1;0;0
578801610;Tamika Catchings;USA;female;7/21/79;1.85;77;basketball;1;0;0
13841357;Tavis Bailey;USA;male;01/06/1992;1.91;124;athletics;0;0;0
849242377;Taylor Ellis-Watson;USA;female;05/06/1993;;;athletics;1;0;0
32103246;Taylor Phinney;USA;male;6/27/90;1.96;81;cycling;0;0;0
84694873;Taylor Sander;USA;male;3/17/92;1.96;80;volleyball;0;0;1
102862787;Tervel Ivaylov Dlagnev;USA;male;11/19/85;1.88;122;wrestling;0;0;0
723655440;Tessa Gobbo;USA;female;12/08/1990;1.86;81;rowing;1;0;0
714454697;Thomas Barrows;USA;male;11/02/1987;1.86;82;sailing;0;0;0
360616415;Thomas Dunstan;USA;male;9/29/97;1.94;96;aquatics;0;0;0
112978529;Thomas Jaeschke;USA;male;09/04/1993;1.98;84;volleyball;0;0;1
562349871;Tianna Bartoletta;USA;female;8/30/85;1.68;58;athletics;2;0;0
170511922;Timothy Wang;USA;male;8/17/91;1.76;65;table tennis;0;0;0
465038950;Tina Charles;USA;female;12/05/1988;1.93;88;basketball;1;0;0
451233303;Tobin Heath;USA;female;5/29/88;1.62;54;football;0;0;0
771859160;Tom Shields;USA;male;07/11/1991;1.94;86;aquatics;1;0;0
870620846;Tony Azevedo;USA;male;11/20/81;1.86;90;aquatics;0;0;0
947438087;Tony McQuay;USA;male;4/16/90;1.81;72;athletics;1;0;0
207258213;Tori Bowie;USA;female;8/27/90;1.76;58;athletics;1;1;1
166005937;Townley Haas;USA;male;12/13/96;1.96;83;aquatics;1;0;0
393618726;Tracy Eisser;USA;female;11/20/89;1.86;83;rowing;0;0;0
286089485;Travis Stevens;USA;male;2/28/86;1.81;80;judo;0;1;0
932981795;Trayvon Bromell;USA;male;07/10/1995;1.73;70;athletics;0;0;0
42726050;Tyler Nase;USA;male;8/30/90;1.83;71;rowing;0;0;0
259271156;Tyson Gay;USA;male;08/09/1982;1.81;80;athletics;0;0;0
488491698;Vashti Cunningham;USA;female;1/18/98;1.86;55;athletics;0;0;0
137700019;Venus Williams;USA;female;6/17/80;1.86;74;tennis;0;1;0
873800996;Victoria Folayan;USA;female;5/27/85;1.66;72;rugby sevens;0;0;0
403479855;Vincent Hancock;USA;male;3/19/89;1.73;79;shooting;0;0;0
569654952;Virginia Thrasher;USA;female;2/28/97;1.55;54;shooting;1;0;0
202452253;Walton Eller;USA;male;01/06/1982;1.88;81;shooting;0;0;0
81682988;Whitney Ashley;USA;female;2/18/89;1.76;90;athletics;0;0;0
146065119;Whitney Engen;USA;female;11/28/87;1.72;56;football;0;0;0
667133584;Will Brown;USA;male;12/31/91;1.71;61;shooting;0;0;0
745203052;Will Claye;USA;male;6/13/91;1.81;72;athletics;0;1;0
150307137;William Reid Priddy;USA;male;10/01/1977;1.94;89;volleyball;0;0;1
567715213;Yijun Feng;USA;male;02/12/1997;1.86;71;table tennis;0;0;0
920857282;Yue Wu;USA;female;01/04/1990;1.61;50;table tennis;0;0;0
306067063;Zach Garrett;USA;male;04/08/1995;1.78;63;archery;0;1;0
995684067;Zach Ziemek;USA;male;2/23/93;1.94;88;athletics;0;0;0
99932834;Zack Test;USA;male;10/13/89;1.91;92;rugby sevens;0;0;0
236523132;Adam Imer;BRA;male;8/18/89;1.82;88;hockey;0;0;0
993710181;Adenizia da Silva;BRA;female;12/18/86;1.87;65;volleyball;0;0;0
930618704;Adilson da Silva;BRA;male;1/24/72;1.7;79;golf;0;0;0
787208883;Adrian Baches;BRA;male;04/07/1990;1.84;83;aquatics;0;0;0
80367651;Adriana Aparecida da Silva;BRA;female;7/22/81;1.66;52;athletics;0;0;0
593328448;Adriana Araujo;BRA;female;11/04/1981;1.67;;boxing;0;0;0
529241363;Adriana Moises;BRA;female;12/06/1978;1.7;65;basketball;0;0;0
28097741;Agatha Bednarczuk;BRA;female;6/22/83;1.82;70;volleyball;0;1;0
74286490;Aldemir da Silva Junior;BRA;male;06/08/1992;1.93;80;athletics;0;0;0
566695148;Alex Garcia;BRA;male;03/04/1980;1.92;102;basketball;0;0;0
703205900;Alex William Pombo Silva;BRA;male;7/21/88;1.74;73;judo;0;0;0
658069337;Alexander Russo;BRA;male;7/26/94;1.73;61;athletics;0;0;0
30769207;Alexandra Martinez;BRA;female;9/16/81;1.77;68;handball;0;0;0
333303277;Alexandre Camargo;BRA;male;4/25/99;1.77;75;fencing;0;0;0
17092453;Alexandro Pozzer;BRA;male;12/21/88;1.92;107;handball;0;0;0
315643745;Aline;BRA;female;4/15/89;1.62;60;football;0;0;0
215286232;Aline da Silva Ferreira;BRA;female;10/18/86;1.78;80;wrestling;0;0;0
409870387;Alison Cerutti;BRA;male;12/07/1985;2.03;102;volleyball;1;0;0
846754382;Allan do carmo;BRA;male;08/03/1989;1.74;73;aquatics;0;0;0
46528538;Altobeli da Silva;BRA;male;12/03/1990;1.81;60;athletics;0;0;0
344062200;Alvaro Doda de Miranda;BRA;male;02/05/1973;1.86;86;equestrian;0;0;0
991318461;Amanda Araujo;BRA;female;2/23/90;1.62;54;rugby sevens;0;0;0
936271742;Amanda Oliveira;BRA;female;01/06/1987;1.69;58;aquatics;0;0;0
362158810;Amanda Simeao;BRA;female;06/02/1994;1.66;62;fencing;0;0;0
829962369;Ana Beatriz Bulcao;BRA;female;12/04/1993;1.67;58;fencing;0;0;0
714771450;Ana Claudia Silva;BRA;female;11/06/1988;1.58;56;athletics;0;0;0
575479562;Ana Luiza Barbachan;BRA;female;8/15/89;1.71;68;sailing;0;0;0
69147633;Ana Marcela Cunha;BRA;female;3/23/92;1.65;66;aquatics;0;0;0
453790004;Ana Paula Belo;BRA;female;10/18/87;1.72;67;handball;0;0;0
724211622;Ana Paula Vergutz;BRA;female;4/20/89;1.76;71;canoe;0;0;0
337538051;Ana Satila;BRA;female;3/13/96;1.63;58;canoe;0;0;0
248819461;Anderson Oliveira;BRA;male;01/10/1992;1.69;64;canoe;0;0;0
134393254;Andre Patrocinio;BRA;male;2/20/90;1.73;74;hockey;0;0;0
321939680;Andre Pereira;BRA;male;12/07/1993;1.85;84;aquatics;0;0;0
890648404;Andre Sa;BRA;male;05/06/1977;1.8;75;tennis;0;0;0
976716272;Andre Silva;BRA;male;3/22/88;1.7;80;rugby sevens;0;0;0
755645799;Andre Soares;BRA;male;2/13/84;1.94;92;handball;0;0;0
957911430;Andreia Bandeira;BRA;female;05/03/1987;1.69;;boxing;0;0;0
979721356;Andressa;BRA;female;05/01/1995;1.6;60;football;0;0;0
715702096;Andressa Alves;BRA;female;11/10/1992;1.68;56;football;0;0;0
721349876;Andressa de Morais;BRA;female;12/21/90;1.78;97;athletics;0;0;0
573932079;Ane Marcelle dos Santos;BRA;female;01/12/1994;1.53;53;archery;0;0;0
33769282;Arthur Bergo;BRA;male;03/07/1994;1.83;83;rugby sevens;0;0;0
938345533;Arthur Mariano;BRA;male;9/18/93;1.69;65;gymnastics;0;0;1
11470529;Arthur Zanetti;BRA;male;4/15/90;1.56;64;gymnastics;0;1;0
665581158;Athos Schwantes;BRA;male;2/13/85;1.9;85;fencing;0;0;0
507418985;Augusto Dutra de Oliveira;BRA;male;7/16/90;1.8;70;athletics;0;0;0
818866481;Augusto Lima;BRA;male;9/17/91;2.06;118;basketball;0;0;0
875934579;Augusto de Paula;BRA;male;6/20/88;1.82;79;hockey;0;0;0
227683804;Barbara;BRA;female;07/04/1988;1.71;75;football;0;0;0
599919416;Barbara Arenhart;BRA;female;10/04/1986;1.82;73;handball;0;0;0
19020354;Barbara Seixas de Freitas;BRA;female;08/03/1987;1.77;66;volleyball;0;1;0
870483785;Beatriz;BRA;female;12/17/93;1.76;69;football;0;0;0
483770449;Beatriz Feres;BRA;female;2/22/88;1.63;56;aquatics;0;0;0
870056502;Beatriz Muhlbauer;BRA;female;2/26/86;1.72;67;rugby sevens;0;0;0
564965643;Bernardo Oliveira;BRA;male;06/08/1993;1.73;70;archery;0;0;0
351550766;Bernardo Oneto Gomes;BRA;male;11/12/1993;1.88;90;aquatics;0;0;0
44038366;Bernardo Rocha;BRA;male;07/03/1989;1.81;95;aquatics;0;0;0
919979883;Branca Feres;BRA;female;2/22/88;1.64;56;aquatics;0;0;0
128091825;Brandonn Almeida;BRA;male;3/16/97;1.86;73;aquatics;0;0;0
873916818;Bruna;BRA;female;10/16/85;1.78;65;football;0;0;0
877478692;Bruna Farias;BRA;female;5/19/92;1.56;51;athletics;0;0;0
171915543;Bruna Takahashi;BRA;female;7/19/00;1.7;54;table tennis;0;0;0
641508892;Bruno Bethlem;BRA;male;10/22/75;1.81;72;sailing;0;0;0
934893676;Bruno Fratus;BRA;male;6/30/89;1.87;80;aquatics;0;0;0
436846514;Bruno Mendonca;BRA;male;01/07/1984;1.83;93;hockey;0;0;0
696736168;Bruno Mossa Rezende;BRA;male;07/02/1986;1.9;76;volleyball;1;0;0
68618209;Bruno Oscar Schmidt;BRA;male;10/06/1986;1.85;85;volleyball;1;0;0
671022008;Bruno Paes;BRA;male;6/24/93;1.77;76;hockey;0;0;0
365680500;Bruno Soares;BRA;male;2/27/82;1.8;75;tennis;0;0;0
118251415;Bruno de Barros;BRA;male;01/07/1987;1.82;85;athletics;0;0;0
196015602;Caio Bonfim;BRA;male;3/19/91;1.74;60;athletics;0;0;0
62078309;Camila;BRA;female;10/10/1994;1.59;60;football;0;0;0
761225267;Camila Pedrosa;BRA;female;03/12/1975;1.72;68;aquatics;0;0;0
744295667;Carlos Parro;BRA;male;06/05/1979;1.79;76;equestrian;0;0;0
8177230;Caroline Kumahara;BRA;female;7/27/95;1.66;58;table tennis;0;0;0
105404448;Cassio Cesar Rippel;BRA;male;05/02/1978;1.93;95;shooting;0;0;0
999104659;Cazuo Matsumoto;BRA;male;08/02/1985;1.8;88;table tennis;0;0;0
291597305;Celso Oliveira;BRA;male;10/28/88;1.88;88;canoe;0;0;0
435408046;Cesar Augusto Almeida;BRA;male;01/06/1989;1.88;98;handball;0;0;0
518609220;Cesar Castro;BRA;male;09/02/1982;1.75;73;aquatics;0;0;0
624227669;Charles Chibana;BRA;male;09/11/1989;1.63;66;judo;0;0;0
607494288;Charles Correa;BRA;male;10/09/1992;1.59;58;canoe;0;0;0
447803085;Christophen McPHERSON;BRA;male;6/19/84;1.85;77;hockey;0;0;0
768959560;Cisiane Lopes;BRA;female;2/17/83;1.59;49;athletics;0;0;0
722629452;Clarissa Santos;BRA;female;03/10/1988;1.83;89;basketball;0;0;0
262947031;Claudia Jaqueline Teles;BRA;female;01/02/1992;1.66;57;rugby sevens;0;0;0
526600784;Clemilda Fernandes Silva;BRA;female;6/25/79;1.63;54;cycling;0;0;0
931912582;Cristiane;BRA;female;5/15/85;1.76;69;football;0;0;0
879488777;Cristiane Silva;BRA;female;04/04/1988;1.62;54;athletics;0;0;0
